Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Estonia,12/10/21,227446,1845,,,588,,17145.8208164253,,,,,233,EST,2021/12/10,7,1496047,2231
Estonia,12/11/21,227902,1848,,,456,,17180.195983683858,,,,,233,EST,2021/12/11,3,1496833,786
Estonia,12/12/21,228279,1852,,,377,,17208.615803983146,,,,,233,EST,2021/12/12,4,1497259,426
Estonia,12/13/21,228596,1865,,,317,,17232.512575958943,,,,,233,EST,2021/12/13,13,1498693,1434
Estonia,12/14/21,229214,1868,,,618,,17279.099973690936,,,,,233,EST,2021/12/14,3,1500297,1604
Estonia,12/15/21,229869,1869,,,655,,17328.47658455575,,,,,233,EST,2021/12/15,1,1501937,1640
Estonia,12/16/21,230514,1869,,,645,,17377.099354033315,,,,,233,EST,2021/12/16,0,1503499,1562
Estonia,12/17/21,231117,1874,,,603,,17422.555989684435,,,,,233,EST,2021/12/17,5,1505602,2103
Estonia,12/18/21,231694,1882,,,577,,17466.052637728706,,,,,233,EST,2021/12/18,8,1506399,797
Estonia,12/19/21,232120,1884,,,426,,17498.166280825517,,,,,233,EST,2021/12/19,2,1506860,461
Estonia,12/20/21,232506,1888,,,386,,17527.264558373332,,,,,233,EST,2021/12/20,4,1508196,1336
Estonia,12/21/21,233367,1893,,,861,,17592.170301815477,,,,,233,EST,2021/12/21,5,1509849,1653
Estonia,12/22/21,234092,1895,,,725,,17646.823802391034,,,,,233,EST,2021/12/22,2,1509849,0
Eswatini,11/25/21,46514,1248,,,8,,4009.2607596856997,,,,,748,SWZ,2021/11/25,0,293353,0
Eswatini,11/26/21,46524,1248,,,10,,4010.12270678973,,,,,748,SWZ,2021/11/26,0,293353,0
Eswatini,11/27/21,46528,1248,,,4,,4010.467485631342,,,,,748,SWZ,2021/11/27,0,293353,0
Eswatini,11/28/21,46538,1248,,,10,,4011.329432735372,,,,,748,SWZ,2021/11/28,0,293353,0
Eswatini,11/29/21,46582,1248,,,44,,4015.1219999931045,,,,,748,SWZ,2021/11/29,0,306445,0
Eswatini,11/30/21,46656,1248,,,74,,4021.5004085629275,,,,,748,SWZ,2021/11/30,0,306445,0
Eswatini,12/1/21,46753,1248,,,97,,4029.8612954720193,,,,,748,SWZ,2021/12/01,0,306445,0
Eswatini,12/2/21,46917,1248,,,164,,4043.9972279781136,,,,,748,SWZ,2021/12/02,0,306445,0
Eswatini,12/3/21,47158,1248,,,241,,4064.7701531852395,,,,,748,SWZ,2021/12/03,0,306445,0
Eswatini,12/4/21,47368,1248,,,210,,4082.8710423698717,,,,,748,SWZ,2021/12/04,0,306445,0
Eswatini,12/5/21,47504,1248,,,136,,4094.5935229846814,,,,,748,SWZ,2021/12/05,0,306445,0
Eswatini,12/6/21,47851,1248,,,347,,4124.503087494527,,,,,748,SWZ,2021/12/06,0,327689,0
Eswatini,12/7/21,48358,1248,,,507,,4168.203805668853,,,,,748,SWZ,2021/12/07,0,327689,0
Eswatini,12/8/21,49253,1248,,,895,,4245.34807147955,,,,,748,SWZ,2021/12/08,0,327689,0
Eswatini,12/9/21,50337,1248,,,1084,,4338.783137556415,,,,,748,SWZ,2021/12/09,0,344255,0
Eswatini,12/10/21,51172,1248,,,835,,4410.755720742929,,,,,748,SWZ,2021/12/10,0,344255,0
Eswatini,12/11/21,52174,1248,,,1002,,4497.122820566748,,,,,748,SWZ,2021/12/11,0,344255,0
Eswatini,12/12/21,52643,1250,,,469,,4537.54813974576,,,,,748,SWZ,2021/12/12,2,344255,0
Eswatini,12/13/21,53509,1252,,,866,,4612.192758954769,,,,,748,SWZ,2021/12/13,2,344255,0
Eswatini,12/14/21,54731,1254,,,1222,,4717.5226950672495,,,,,748,SWZ,2021/12/14,2,344255,0
Eswatini,12/15/21,56200,1254,,,1469,,4844.142724649274,,,,,748,SWZ,2021/12/15,0,344255,0
Eswatini,12/16/21,57842,1255,,,1642,,4985.674439131019,,,,,748,SWZ,2021/12/16,1,375012,0
Eswatini,12/17/21,58876,1258,,,1034,,5074.799769687734,,,,,748,SWZ,2021/12/17,3,375012,0
Eswatini,12/18/21,59714,1260,,,838,,5147.030937005457,,,,,748,SWZ,2021/12/18,2,375012,0
Eswatini,12/19/21,60036,1261,,,322,,5174.7856337552275,,,,,748,SWZ,2021/12/19,1,375012,0
Eswatini,12/20/21,61146,1263,,,1110,,5270.461762302571,,,,,748,SWZ,2021/12/20,2,385304,0
Eswatini,12/21/21,62094,1265,,,948,,5352.174347764626,,,,,748,SWZ,2021/12/21,2,385304,0
Eswatini,12/22/21,62890,1267,,,796,,5420.785337245424,,,,,748,SWZ,2021/12/22,2,385304,0
Ethiopia,11/25/21,370886,6714,,,174,,322.6117265325664,,,,,231,ETH,2021/11/25,6,6890413,0
Ethiopia,11/26/21,371058,6727,,,172,,322.76133912771314,,,,,231,ETH,2021/11/26,13,8005606,0
Ethiopia,11/27/21,371177,6736,,,119,,322.8648501673787,,,,,231,ETH,2021/11/27,9,8005606,0
Ethiopia,11/28/21,371262,6740,,,85,,322.93878662428256,,,,,231,ETH,2021/11/28,4,8478852,0
Ethiopia,11/29/21,371346,6750,,,84,,323.01185324051704,,,,,231,ETH,2021/11/29,10,9015832,0
Ethiopia,11/30/21,371536,6755,,,190,,323.17712296771407,,,,,231,ETH,2021/11/30,5,9015832,0
Ethiopia,12/1/21,371672,6771,,,136,,323.29542129876035,,,,,231,ETH,2021/12/01,16,9310295,0
Ethiopia,12/2/21,371803,6784,,,131,,323.4093704264593,,,,,231,ETH,2021/12/02,13,9555907,0
Ethiopia,12/3/21,371946,6787,,,143,,323.5337576421918,,,,,231,ETH,2021/12/03,3,9767645,0
Ethiopia,12/4/21,372090,6794,,,144,,323.65901469859375,,,,,231,ETH,2021/12/04,7,9767645,0
Ethiopia,12/5/21,372215,6800,,,125,,323.76774478227594,,,,,231,ETH,2021/12/05,6,9993402,0
Ethiopia,12/6/21,372334,6804,,,119,,323.8712558219415,,,,,231,ETH,2021/12/06,4,10058925,0
Ethiopia,12/7/21,372462,6808,,,128,,323.9825954276321,,,,,231,ETH,2021/12/07,4,10132021,0
Ethiopia,12/8/21,372588,6816,,,126,,324.0921953519838,,,,,231,ETH,2021/12/08,8,10228230,0
Ethiopia,12/9/21,372711,6819,,,123,,324.1991857543271,,,,,231,ETH,2021/12/09,3,10287037,0
Ethiopia,12/10/21,372868,6822,,,157,,324.335750739432,,,,,231,ETH,2021/12/10,3,10287037,0
Ethiopia,12/11/21,373000,6829,,,132,,324.4505697078004,,,,,231,ETH,2021/12/11,7,10364843,0
Ethiopia,12/12/21,373115,6829,,,115,,324.5506013847881,,,,,231,ETH,2021/12/12,0,10364843,0
Ethiopia,12/13/21,373240,6833,,,125,,324.6593314684703,,,,,231,ETH,2021/12/13,4,10429727,0
Ethiopia,12/14/21,373564,6842,,,324,,324.94115984537467,,,,,231,ETH,2021/12/14,9,10459699,0
Ethiopia,12/15/21,373860,6846,,,296,,325.19863268353424,,,,,231,ETH,2021/12/15,4,10459699,0
Ethiopia,12/16/21,374402,6855,,,542,,325.67008632638044,,,,,231,ETH,2021/12/16,9,10543857,0
Ethiopia,12/17/21,375019,6859,,,617,,326.20677801943594,,,,,231,ETH,2021/12/17,4,10543857,0
Ethiopia,12/18/21,375810,6861,,,791,,326.8948219889771,,,,,231,ETH,2021/12/18,2,10543857,0
Ethiopia,12/19/21,376375,6866,,,565,,327.3862819672209,,,,,231,ETH,2021/12/19,5,10597204,0
Ethiopia,12/20/21,377056,6872,,,681,,327.9786434631217,,,,,231,ETH,2021/12/20,6,10650876,0
Ethiopia,12/21/21,379379,6877,,,2323,,329.99928333827245,,,,,231,ETH,2021/12/21,5,10650876,0
Ethiopia,12/22/21,382371,6880,,,2992,,332.6018466212905,,,,,231,ETH,2021/12/22,3,10650876,0
Fiji,11/25/21,52474,695,,,0,,5853.572560026058,,,,,242,FJI,2021/11/25,0,1213236,0
Fiji,11/26/21,52494,696,,,20,,5855.80359732454,,,,,242,FJI,2021/11/26,1,1213236,0
Fiji,11/29/21,52506,696,,,12,,5857.142219703629,,,,,242,FJI,2021/11/29,0,1213236,0
Fiji,12/1/21,52532,697,,,26,,5860.042568191655,,,,,242,FJI,2021/12/01,1,1237108,0
Fiji,12/3/21,52543,697,,,11,,5861.2696387058195,,,,,242,FJI,2021/12/03,0,1237108,0
Fiji,12/6/21,52562,697,,,19,,5863.389124139378,,,,,242,FJI,2021/12/06,0,1245234,0
Fiji,12/8/21,52567,697,,,5,,5863.946883463997,,,,,242,FJI,2021/12/08,0,1245234,0
Fiji,12/10/21,52577,697,,,10,,5865.062402113239,,,,,242,FJI,2021/12/10,0,1245234,0
Fiji,12/13/21,52593,697,,,16,,5866.847231952023,,,,,242,FJI,2021/12/13,0,1257375,0
Fiji,12/15/21,52604,697,,,11,,5868.074302466189,,,,,242,FJI,2021/12/15,0,1257375,0
Fiji,12/17/21,52623,697,,,19,,5870.193787899746,,,,,242,FJI,2021/12/17,0,1257375,0
Fiji,12/20/21,52651,697,,,28,,5873.317240117621,,,,,242,FJI,2021/12/20,0,1257375,0
Fiji,12/22/21,52706,697,,,55,,5879.452592688444,,,,,242,FJI,2021/12/22,0,1267045,0
Finland,11/25/21,180878,1302,,,1344,,3264.5227567979455,,,,,246,FIN,2021/11/25,0,8449198,180474
Finland,11/26/21,182284,1309,,,1406,,3289.8985293963706,,,,,246,FIN,2021/11/26,7,8449198,0
Finland,11/29/21,185622,1335,,,3338,,3350.1434290646084,,,,,246,FIN,2021/11/29,26,8449198,0
Finland,11/30/21,186538,1335,,,916,,3366.6755824786605,,,,,246,FIN,2021/11/30,0,8449198,0
Finland,12/1/21,188108,1348,,,1570,,3395.011260273488,,,,,246,FIN,2021/12/01,13,8449198,0
Finland,12/2/21,189730,1356,,,1622,,3424.285444594004,,,,,246,FIN,2021/12/02,8,8578629,129431
Finland,12/3/21,191226,1360,,,1496,,3451.285555409967,,,,,246,FIN,2021/12/03,4,8578629,0
Finland,12/6/21,194638,1383,,,3412,,3512.866022057069,,,,,246,FIN,2021/12/06,23,8578629,0
Finland,12/7/21,196180,1384,,,1542,,3540.696350184218,,,,,246,FIN,2021/12/07,1,8578629,0
Finland,12/8/21,197476,1395,,,1296,,3564.0868205167635,,,,,246,FIN,2021/12/08,11,8578629,0
Finland,12/9/21,199257,1406,,,1781,,3596.230669021596,,,,,246,FIN,2021/12/09,11,8727244,148615
Finland,12/10/21,201051,1421,,,1794,,3628.609144157851,,,,,246,FIN,2021/12/10,15,8727244,0
Finland,12/13/21,205357,1442,,,4306,,3706.32470376583,,,,,246,FIN,2021/12/13,21,8928976,15407
Finland,12/14/21,207033,1444,,,1676,,3736.573491016868,,,,,246,FIN,2021/12/14,2,8939361,10385
Finland,12/15/21,209258,1446,,,2225,,3776.730741394888,,,,,246,FIN,2021/12/15,2,8941057,1696
Finland,12/16/21,211239,1450,,,1981,,3812.484230383138,,,,,246,FIN,2021/12/16,4,8941057,0
Finland,12/17/21,213318,1454,,,2079,,3850.0064432082627,,,,,246,FIN,2021/12/17,4,8942275,1218
Finland,12/20/21,219250,1493,,,5932,,3957.068379946426,,,,,246,FIN,2021/12/20,39,8943623,0
Finland,12/21/21,221292,1495,,,2042,,3993.922809282118,,,,,246,FIN,2021/12/21,2,8943756,133
Finland,12/22/21,224169,1501,,,2877,,4045.8474876360788,,,,,246,FIN,2021/12/22,6,8943756,0
France,11/25/21,7619656,119758,,,33510,,11673.427346762037,,,,,250,FRA,2021/11/25,72,103651204,317452
France,11/26/21,7654128,119818,,,34472,,11726.23896811313,,,,,250,FRA,2021/11/26,60,103983223,332019
France,11/27/21,7691217,119850,,,37089,,11783.059872739803,,,,,250,FRA,2021/11/27,32,103983223,0
France,11/28/21,7722804,119871,,,31587,,11831.451630793208,,,,,250,FRA,2021/11/28,21,103983223,0
France,11/29/21,7731351,119997,,,8547,,11844.545763065422,,,,,250,FRA,2021/11/29,126,104845668,862445
France,11/30/21,7778575,120112,,,47224,,11916.8936397968,,,,,250,FRA,2021/11/30,115,104845668,0
France,12/1/21,7829045,120208,,,50470,,11994.214437243701,,,,,250,FRA,2021/12/01,96,105838515,992847
France,12/2/21,7877490,120311,,,48445,,12068.43290429968,,,,,250,FRA,2021/12/02,103,105838515,0
France,12/3/21,7927361,120440,,,49871,,12144.836024756873,,,,,250,FRA,2021/12/03,129,106416640,578125
France,12/4/21,7978825,120488,,,51464,,12223.679645121592,,,,,250,FRA,2021/12/04,48,107043866,627226
France,12/5/21,8020978,120516,,,42153,,12288.258673748089,,,,,250,FRA,2021/12/05,28,107043866,0
France,12/6/21,8032613,120711,,,11635,,12306.083668364588,,,,,250,FRA,2021/12/06,195,108313485,1269619
France,12/7/21,8091667,120883,,,59054,,12396.555282638998,,,,,250,FRA,2021/12/07,172,108911102,597617
France,12/8/21,8153025,121017,,,61358,,12490.556659491525,,,,,250,FRA,2021/12/08,134,108911102,0
France,12/9/21,8209911,121153,,,56886,,12577.706865228885,,,,,250,FRA,2021/12/09,136,110407415,1496313
France,12/10/21,8265076,121301,,,55165,,12662.22047313771,,,,,250,FRA,2021/12/10,148,110407415,0
France,12/11/21,8318995,121368,,,53919,,12744.825190346737,,,,,250,FRA,2021/12/11,67,111198494,791079
France,12/12/21,8362843,121416,,,43848,,12812.000984411563,,,,,250,FRA,2021/12/12,48,111198494,0
France,12/13/21,8374944,121659,,,12101,,12830.539898021727,,,,,250,FRA,2021/12/13,243,112800038,1601544
France,12/14/21,8438360,121817,,,63416,,12927.694161760439,,,,,250,FRA,2021/12/14,158,113513436,713398
France,12/15/21,8504074,121968,,,65714,,13028.368995987224,,,,,250,FRA,2021/12/15,151,114436815,923379
France,12/16/21,8564979,122156,,,60905,,13121.676370041188,,,,,250,FRA,2021/12/16,188,115288182,851367
France,12/17/21,8623131,122318,,,58152,,13210.766106778505,,,,,250,FRA,2021/12/17,162,116208558,920376
France,12/18/21,8681667,122403,,,58536,,13300.44413727884,,,,,250,FRA,2021/12/18,85,116208558,0
France,12/19/21,8730140,122478,,,48473,,13374.705500755039,,,,,250,FRA,2021/12/19,75,116208558,0
France,12/20/21,8745272,122702,,,15132,,13397.887951854038,,,,,250,FRA,2021/12/20,224,117990125,1781567
France,12/21/21,8818154,122931,,,72882,,13509.544269657192,,,,,250,FRA,2021/12/21,229,118725069,734944
France,12/22/21,8902466,123101,,,84312,,13638.711519000233,,,,,250,FRA,2021/12/22,170,119573168,848099
Gabon,11/25/21,37223,276,,,0,,1672.3966270811168,,,,,266,GAB,2021/11/25,0,277979,0
Gabon,11/27/21,37298,279,,,75,,1675.7663110676597,,,,,266,GAB,2021/11/27,3,277979,0
Gabon,11/29/21,37342,279,,,44,,1677.7431923397648,,,,,266,GAB,2021/11/29,0,277979,0
Gabon,12/3/21,37391,279,,,49,,1679.9447192109728,,,,,266,GAB,2021/12/03,0,277979,0
Gabon,12/4/21,37477,280,,,86,,1683.808623515542,,,,,266,GAB,2021/12/04,1,277979,0
Gabon,12/6/21,37511,281,,,34,,1685.3362135894413,,,,,266,GAB,2021/12/06,1,328721,0
Gabon,12/8/21,37551,281,,,40,,1687.133378382264,,,,,266,GAB,2021/12/08,0,328721,0
Gabon,12/11/21,37591,282,,,40,,1688.930543175087,,,,,266,GAB,2021/12/11,1,328721,0
Gabon,12/14/21,37626,285,,,35,,1690.503062368807,,,,,266,GAB,2021/12/14,3,392898,0
Gabon,12/15/21,37681,285,,,55,,1692.9741639589383,,,,,266,GAB,2021/12/15,0,392898,0
Gabon,12/17/21,37743,285,,,62,,1695.7597693878138,,,,,266,GAB,2021/12/17,0,566021,0
Gabon,12/20/21,37830,286,,,87,,1699.6686028122035,,,,,266,GAB,2021/12/20,1,566021,0
Gabon,12/22/21,38039,286,,,209,,1709.058788854703,,,,,266,GAB,2021/12/22,0,566021,0
Gambia,11/25/21,9989,342,,,1,,413.3383871320134,,,,,270,GMB,2021/11/25,0,268008,0
Gambia,12/2/21,9992,342,,,3,,413.4625252000278,,,,,270,GMB,2021/12/02,0,268008,0
Gambia,12/6/21,9998,342,,,6,,413.71080133605665,,,,,270,GMB,2021/12/06,0,271166,3158
Gambia,12/12/21,10034,342,,,36,,415.20045815222966,,,,,270,GMB,2021/12/12,0,271166,0
Gambia,12/14/21,10045,342,,,11,,415.65563106828256,,,,,270,GMB,2021/12/14,0,273365,0
Gambia,12/17/21,10051,342,,,6,,415.9039072043114,,,,,270,GMB,2021/12/17,0,273395,30
Gambia,12/21/21,10078,342,,,27,,417.02114981644115,,,,,270,GMB,2021/12/21,0,275191,0
Gambia,12/22/21,10078,342,,,0,,417.02114981644115,,,,,270,GMB,2021/12/22,0,275191,0
Georgia,11/25/21,826714,11736,,,4331,,20723.934146784737,,,,,268,GEO,2021/11/25,57,2133935,0
Georgia,11/26/21,831248,11810,,,4534,,20837.59173262642,,,,,268,GEO,2021/11/26,74,2133935,0
Georgia,11/27/21,835306,11871,,,4058,,20939.317026703517,,,,,268,GEO,2021/11/27,61,2133935,0
Georgia,11/28/21,838639,11927,,,3333,,21022.868136895475,,,,,268,GEO,2021/11/28,56,2155561,0
Georgia,11/29/21,840593,11974,,,1954,,21071.850695945905,,,,,268,GEO,2021/11/29,47,2155561,0
Georgia,11/30/21,845643,12054,,,5050,,21198.443287145838,,,,,268,GEO,2021/11/30,80,2155561,0
Georgia,12/1/21,850102,12119,,,4459,,21310.220784999405,,,,,268,GEO,2021/12/01,65,2183335,0
Georgia,12/2/21,853833,12191,,,3731,,21403.74889544831,,,,,268,GEO,2021/12/02,72,2197838,0
Georgia,12/3/21,857933,12258,,,4100,,21506.527038798748,,,,,268,GEO,2021/12/03,67,2197838,0
Georgia,12/4/21,861883,12298,,,3950,,21605.545006172957,,,,,268,GEO,2021/12/04,40,2224629,0
Georgia,12/5/21,865293,12344,,,3410,,21691.026340032713,,,,,268,GEO,2021/12/05,46,2238070,0
Georgia,12/6/21,867071,12407,,,1778,,21735.596959271028,,,,,268,GEO,2021/12/06,63,2251150,0
Georgia,12/7/21,871580,12466,,,4509,,21848.62784911667,,,,,268,GEO,2021/12/07,59,2264582,0
Georgia,12/8/21,875806,12519,,,4226,,21954.564540287152,,,,,268,GEO,2021/12/08,53,2264582,0
Georgia,12/9/21,879368,12582,,,3562,,22043.85618580283,,,,,268,GEO,2021/12/09,63,2276478,0
Georgia,12/10/21,882822,12631,,,3454,,22130.440504615617,,,,,268,GEO,2021/12/10,49,2276478,0
Georgia,12/11/21,886364,12695,,,3542,,22219.23079333446,,,,,268,GEO,2021/12/11,64,2300323,0
Georgia,12/12/21,889286,12731,,,2922,,22292.479021351533,,,,,268,GEO,2021/12/12,36,2311840,0
Georgia,12/13/21,890813,12777,,,1527,,22330.757612789614,,,,,268,GEO,2021/12/13,46,2324131,0
Georgia,12/14/21,894801,12826,,,3988,,22430.728158077796,,,,,268,GEO,2021/12/14,49,2336951,0
Georgia,12/15/21,898079,12879,,,3278,,22512.90053707847,,,,,268,GEO,2021/12/15,53,2336951,0
Georgia,12/16/21,901202,12918,,,3123,,22591.187400903695,,,,,268,GEO,2021/12/16,39,2349643,0
Georgia,12/17/21,904181,12971,,,2979,,22665.864495791735,,,,,268,GEO,2021/12/17,53,2361557,0
Georgia,12/18/21,906965,13024,,,2784,,22735.65336191067,,,,,268,GEO,2021/12/18,53,2372433,0
Georgia,12/19/21,909160,13071,,,2195,,22790.67727036292,,,,,268,GEO,2021/12/19,47,2384360,0
Georgia,12/20/21,910456,13116,,,1296,,22823.165190797597,,,,,268,GEO,2021/12/20,45,2384360,0
Georgia,12/21/21,913738,13169,,,3282,,22905.437841157633,,,,,268,GEO,2021/12/21,53,2414722,0
Georgia,12/22/21,916477,13221,,,2739,,22974.098654483696,,,,,268,GEO,2021/12/22,52,2414722,0
Germany,11/25/21,5670253,100480,,,74579,,6767.708300199996,,,,,276,DEU,2021/11/25,357,120376028,851726
Germany,11/26/21,5735837,100783,,,65584,,6845.98582699824,,,,,276,DEU,2021/11/26,303,121165530,789502
Germany,11/27/21,5780814,100887,,,44977,,6899.667949509897,,,,,276,DEU,2021/11/27,104,121165530,0
Germany,11/28/21,5804139,100960,,,23325,,6927.507412070415,,,,,276,DEU,2021/11/28,73,121857098,691568
Germany,11/29/21,5854884,101350,,,50745,,6988.073908431979,,,,,276,DEU,2021/11/29,390,122468863,611765
Germany,11/30/21,5923564,101794,,,68680,,7070.046653926358,,,,,276,DEU,2021/11/30,444,123348281,879418
Germany,12/1/21,5999020,102183,,,75456,,7160.10686772985,,,,,276,DEU,2021/12/01,389,124401062,1052781
Germany,12/2/21,6072299,102573,,,73279,,7247.5687316943595,,,,,276,DEU,2021/12/02,390,125515042,1113980
Germany,12/3/21,6134492,102951,,,62193,,7321.798943699774,,,,,276,DEU,2021/12/03,378,126621790,1106748
Germany,12/4/21,6177992,103043,,,43500,,7373.718198635789,,,,,276,DEU,2021/12/04,92,126621790,0
Germany,12/5/21,6200937,103124,,,22945,,7401.104113681923,,,,,276,DEU,2021/12/05,81,127656766,1034976
Germany,12/6/21,6219259,103240,,,18322,,7422.972265151754,,,,,276,DEU,2021/12/06,116,128435378,778612
Germany,12/7/21,6312346,104051,,,93087,,7534.075890076553,,,,,276,DEU,2021/12/07,811,129593970,1158592
Germany,12/8/21,6339828,104201,,,27482,,7566.87692373521,,,,,276,DEU,2021/12/08,150,130831825,1237855
Germany,12/9/21,6442846,105000,,,103018,,7689.833654884596,,,,,276,DEU,2021/12/09,799,132159599,1327774
Germany,12/10/21,6496142,105510,,,53296,,7753.444887322983,,,,,276,DEU,2021/12/10,510,133319224,1159625
Germany,12/11/21,6528894,105642,,,32752,,7792.535908878485,,,,,276,DEU,2021/12/11,132,133319224,0
Germany,12/12/21,6546010,105758,,,17116,,7812.964643763194,,,,,276,DEU,2021/12/12,116,134541383,1222159
Germany,12/13/21,6581433,106231,,,35423,,7855.243626926376,,,,,276,DEU,2021/12/13,473,135406073,864690
Germany,12/14/21,6633666,106685,,,52233,,7917.586119870579,,,,,276,DEU,2021/12/14,454,136597989,1191916
Germany,12/15/21,6690568,107207,,,56902,,7985.501279511248,,,,,276,DEU,2021/12/15,522,138226586,1628597
Germany,12/16/21,6741968,107655,,,51400,,8046.849548562079,,,,,276,DEU,2021/12/16,448,138226586,0
Germany,12/17/21,6757684,107812,,,15716,,8065.607318920111,,,,,276,DEU,2021/12/17,157,140915301,2688715
Germany,12/18/21,6813287,108238,,,55603,,8131.972062189242,,,,,276,DEU,2021/12/18,426,140915301,0
Germany,12/19/21,6812746,108356,,,,,8131.326353754291,,,,,276,DEU,2021/12/19,118,142073580,1158279
Germany,12/20/21,6834488,108818,,,21742,,8157.276432853573,,,,,276,DEU,2021/12/20,462,143183952,1110372
Germany,12/21/21,6899437,109328,,,64949,,8234.79605788436,,,,,276,DEU,2021/12/21,510,144391217,1207265
Germany,12/22/21,6943750,109753,,,44313,,8287.685665791936,,,,,276,DEU,2021/12/22,425,144391217,0
Ghana,11/25/21,130920,1209,,,0,,421.33116124010775,,,,,288,GHA,2021/11/25,0,3493688,0
Ghana,12/6/21,131246,1228,,,326,,422.38030543934605,,,,,288,GHA,2021/12/06,19,3493688,0
Ghana,12/11/21,131412,1239,,,166,,422.91453224018517,,,,,288,GHA,2021/12/11,11,3493688,0
Ghana,12/12/21,131547,1243,,,135,,423.3489937950844,,,,,288,GHA,2021/12/12,4,3493688,0
Ghana,12/15/21,131840,1253,,,293,,424.2919362809029,,,,,288,GHA,2021/12/15,10,3493688,0
Ghana,12/16/21,131911,1255,,,71,,424.5204308764425,,,,,288,GHA,2021/12/16,2,4216970,723282
Ghana,12/20/21,132132,1257,,,221,,425.2316605329813,,,,,288,GHA,2021/12/20,2,4216970,0
Ghana,12/21/21,132609,1261,,,477,,426.7667580269588,,,,,288,GHA,2021/12/21,4,4216970,0
Ghana,12/22/21,133555,1265,,,946,,429.81120714499383,,,,,288,GHA,2021/12/22,4,4216970,0
Greece,11/25/21,908222,17693,,,6561,,8713.586495169939,,,,,300,GRC,2021/11/25,81,13954028,90924
Greece,11/26/21,914824,17779,,,6602,,8776.926843720306,,,,,300,GRC,2021/11/26,86,14046041,92013
Greece,11/27/21,920683,17861,,,5859,,8833.138764677078,,,,,300,GRC,2021/11/27,82,14132796,86755
Greece,11/28/21,924506,17959,,,3823,,8869.817067086658,,,,,300,GRC,2021/11/28,98,14144357,11561
Greece,11/29/21,931183,18067,,,6677,,8933.876974277026,,,,,300,GRC,2021/11/29,108,14144357,0
Greece,11/30/21,938903,18157,,,7720,,9007.943543620988,,,,,300,GRC,2021/11/30,90,14313976,169619
Greece,12/1/21,945095,18234,,,6192,,9067.350304939357,,,,,300,GRC,2021/12/01,77,14406712,92736
Greece,12/2/21,951351,18325,,,6256,,9127.371089630527,,,,,300,GRC,2021/12/02,91,14501310,94598
Greece,12/3/21,957552,18427,,,6201,,9186.864197985697,,,,,300,GRC,2021/12/03,102,14598248,96938
Greece,12/4/21,962695,18516,,,5143,,9236.206732459272,,,,,300,GRC,2021/12/04,89,14696018,97770
Greece,12/5/21,966221,18595,,,3526,,9270.035582654455,,,,,300,GRC,2021/12/05,79,14788422,92404
Greece,12/6/21,971148,18716,,,4927,,9317.30578824483,,,,,300,GRC,2021/12/06,121,14908439,120017
Greece,12/7/21,978402,18815,,,7254,,9386.901499905594,,,,,300,GRC,2021/12/07,99,15008162,99723
Greece,12/8/21,984301,18901,,,5899,,9443.497185470365,,,,,300,GRC,2021/12/08,86,15120316,112154
Greece,12/9/21,989814,18982,,,5513,,9496.389542567938,,,,,300,GRC,2021/12/09,81,15231915,111599
Greece,12/10/21,994901,19085,,,5087,,9545.194806590313,,,,,300,GRC,2021/12/10,103,15344030,112115
Greece,12/11/21,999652,19157,,,4751,,9590.77644790549,,,,,300,GRC,2021/12/11,72,15453526,109496
Greece,12/12/21,1002877,19248,,,3225,,9621.717469425474,,,,,300,GRC,2021/12/12,91,15551964,98438
Greece,12/13/21,1006706,19345,,,3829,,9658.453336526254,,,,,300,GRC,2021/12/13,97,15645361,93397
Greece,12/14/21,1012659,19475,,,5953,,9715.567104311825,,,,,300,GRC,2021/12/14,130,15756052,110691
Greece,12/15/21,1017445,19553,,,4786,,9761.484539659003,,,,,300,GRC,2021/12/15,78,15867937,111885
Greece,12/16/21,1022141,19651,,,4696,,9806.53850463818,,,,,300,GRC,2021/12/16,98,15979022,111085
Greece,12/17/21,1026902,19736,,,4761,,9852.216087105357,,,,,300,GRC,2021/12/17,85,16090752,111730
Greece,12/18/21,1031239,19799,,,4337,,9893.825764727735,,,,,300,GRC,2021/12/18,63,16202919,112167
Greece,12/19/21,1034070,19891,,,2831,,9920.98670485892,,,,,300,GRC,2021/12/19,92,16301550,98631
